item,item_create,item_los,date
濃厚ショコラ,8,0,2024/01/24
ほうじ茶とホワイトチョコ,3,0,2024/01/24
プレーン1斤,0,0,2024/01/24
純生1斤,0,0,2024/01/24
ホイップバター,6,0,2024/01/24
天使のクロワッサン,8,0,2024/01/24
塩トリュフクロワッサン,1,0,2024/01/24
チョコレートクロワッサン,3,0,2024/01/24
ストロベリークロワッサン,2,0,2024/01/24
ホワイトチョコクロワッサン,0,0,2024/01/24
アーモンドダマンドクロワッサン,1,0,2024/01/24
アールグレイダマンドクロワッサン,3,0,2024/01/24
ほうじ茶ダマンドクロワッサン,0,0,2024/01/24
抹茶つぶあんダマンド,1,0,2024/01/24
板チョコバタークロワッサン,3,0,2024/01/24
ソーセージクロワッサン,4,0,2024/01/24
明太マヨコロッケクロワッサン,1,0,2024/01/24
ささみカツバーガー,3,0,2024/01/24
アラビアータバーガー,2,0,2024/01/24
照り焼きチキンバーガ,1,0,2024/01/24
明太マヨコロッケバー,0,0,2024/01/24
シーザーサラダバーガ,2,0,2024/01/24
リュスティック,0,0,2024/01/24
悪魔のカレーパン,2,0,2024/01/24
とうもろこしクロックムッシュ,4,0,2024/01/24
明太ペペロンチーノフランス,0,0,2024/01/24
明太チーズオムレツサンド,1,0,2024/01/24
トマトとリコッタのタルティーヌ,2,0,2024/01/24
チョリソーとキャベツのタルティーヌ,1,0,2024/01/24
シラスとキノコのタルティーヌ,1,0,2024/01/24
ハニートースト,6,0,2024/01/24
チョコ　クロワッサンロール,2,0,2024/01/24
ストロベリー　クロワッサンロール,0,0,2024/01/24
きな粉とくるみのあんバター,3,0,2024/01/24
チョコマフィン,2,0,2024/01/24
ストロベリーマフィン,1,0,2024/01/24
フルーツパイ,2,0,2024/01/24
シナモンロール,0,0,2024/01/24
シュガーラスク,1,0,2024/01/24
チョコラスク,0,0,2024/01/24
ストロベリーラスク,0,0,2024/01/24
ホワイトラスク,0,0,2024/01/24
極上プリン カップtak,6,0,2024/01/24
ほうじ茶プリン カッップ,0,0,2024/01/24
極上プリン　ビン　Ta,1,0,2024/01/24
抹茶プリン　take,1,0,2024/01/24
フレンチトーストtake,4,0,2024/01/24
フレンチ【プレーン】,1,0,2024/01/24
フレンチ【ベリー】,0,0,2024/01/24
フレンチ【キャラメル,0,0,2024/01/24
EDWブレックファース,2,0,2024/01/24
バスクチーズtake,4,0,2024/01/24
プレーン 2斤,10,0,2024/01/25
純生 2斤,5,0,2024/01/25
プレーン　1斤,0,0,2024/01/25
アップルシナモン,0,0,2024/01/25
濃厚ショコラ,7,0,2024/01/25
ほうじ茶とホワイトチョコ,2,0,2024/01/25
プレーン1斤,0,0,2024/01/25
純生1斤,0,0,2024/01/25
ホイップバター,3,0,2024/01/25
天使のクロワッサン,12,0,2024/01/25
塩トリュフクロワッサン,3,0,2024/01/25
チョコレートクロワッサン,4,0,2024/01/25
ストロベリークロワッサン,1,0,2024/01/25
ホワイトチョコクロワッサン,1,0,2024/01/25
アーモンドダマンドクロワッサン,1,0,2024/01/25
アールグレイダマンドクロワッサン,1,0,2024/01/25
ほうじ茶ダマンドクロワッサン,1,0,2024/01/25
抹茶つぶあんダマンド,1,0,2024/01/25
板チョコバタークロワッサン,4,0,2024/01/25
ソーセージクロワッサン,5,0,2024/01/25
明太マヨコロッケクロワッサン,2,0,2024/01/25
ささみカツバーガー,2,0,2024/01/25
アラビアータバーガー,2,0,2024/01/25
照り焼きチキンバーガ,3,0,2024/01/25
明太マヨコロッケバー,0,0,2024/01/25
シーザーサラダバーガ,2,0,2024/01/25
リュスティック,0,0,2024/01/25
悪魔のカレーパン,9,0,2024/01/25
とうもろこしクロックムッシュ,4,0,2024/01/25
明太ペペロンチーノフランス,4,0,2024/01/25
明太チーズオムレツサンド,4,0,2024/01/25
トマトとリコッタのタルティーヌ,2,0,2024/01/25
チョリソーとキャベツのタルティーヌ,2,0,2024/01/25
シラスとキノコのタルティーヌ,1,0,2024/01/25
ハニートースト,4,0,2024/01/25
チョコ　クロワッサンロール,5,0,2024/01/25
ストロベリー　クロワッサンロール,3,0,2024/01/25
きな粉とくるみのあんバター,3,0,2024/01/25
チョコマフィン,4,0,2024/01/25
ストロベリーマフィン,4,0,2024/01/25
フルーツパイ,2,0,2024/01/25
シナモンロール,0,0,2024/01/25
シュガーラスク,3,0,2024/01/25
チョコラスク,0,0,2024/01/25
ストロベリーラスク,1,0,2024/01/25
ホワイトラスク,0,0,2024/01/25
極上プリン カップtak,7,0,2024/01/25
ほうじ茶プリン カッップ,1,0,2024/01/25
極上プリン　ビン　Ta,2,0,2024/01/25
抹茶プリン　take,0,0,2024/01/25
フレンチトーストtake,4,0,2024/01/25
フレンチ【プレーン】,2,0,2024/01/25
フレンチ【ベリー】,0,0,2024/01/25
フレンチ【キャラメル,1,0,2024/01/25
EDWブレックファース,0,0,2024/01/25
バスクチーズtake,2,0,2024/01/25
プレーン 2斤,8,0,2024/01/26
純生 2斤,7,0,2024/01/26
プレーン　1斤,0,0,2024/01/26
アップルシナモン,0,0,2024/01/26
濃厚ショコラ,11,0,2024/01/26
ほうじ茶とホワイトチョコ,8,0,2024/01/26
プレーン1斤,0,0,2024/01/26
純生1斤,0,0,2024/01/26
ホイップバター,2,0,2024/01/26
天使のクロワッサン,13,0,2024/01/26
塩トリュフクロワッサン,5,0,2024/01/26
チョコレートクロワッサン,3,0,2024/01/26
ストロベリークロワッサン,2,0,2024/01/26
ホワイトチョコクロワッサン,1,0,2024/01/26
アーモンドダマンドクロワッサン,3,0,2024/01/26
アールグレイダマンドクロワッサン,3,0,2024/01/26
ほうじ茶ダマンドクロワッサン,0,0,2024/01/26
抹茶つぶあんダマンド,3,0,2024/01/26
板チョコバタークロワッサン,1,0,2024/01/26
ソーセージクロワッサン,0,0,2024/01/26
明太マヨコロッケクロワッサン,1,0,2024/01/26
ささみカツバーガー,3,0,2024/01/26
アラビアータバーガー,4,0,2024/01/26
照り焼きチキンバーガ,4,0,2024/01/26
明太マヨコロッケバー,0,0,2024/01/26
シーザーサラダバーガ,3,0,2024/01/26
リュスティック,0,0,2024/01/26
悪魔のカレーパン,5,0,2024/01/26
とうもろこしクロックムッシュ,4,0,2024/01/26
明太ペペロンチーノフランス,1,0,2024/01/26
明太チーズオムレツサンド,6,0,2024/01/26
トマトとリコッタのタルティーヌ,4,0,2024/01/26
チョリソーとキャベツのタルティーヌ,1,0,2024/01/26
シラスとキノコのタルティーヌ,4,0,2024/01/26
ハニートースト,6,0,2024/01/26
チョコ　クロワッサンロール,5,0,2024/01/26
ストロベリー　クロワッサンロール,2,0,2024/01/26
きな粉とくるみのあんバター,6,0,2024/01/26
チョコマフィン,0,0,2024/01/26
ストロベリーマフィン,2,0,2024/01/26
フルーツパイ,4,0,2024/01/26
シナモンロール,0,0,2024/01/26
シュガーラスク,1,0,2024/01/26
チョコラスク,1,0,2024/01/26
ストロベリーラスク,0,0,2024/01/26
ホワイトラスク,0,0,2024/01/26
極上プリン カップtak,9,0,2024/01/26
ほうじ茶プリン カッップ,0,0,2024/01/26
極上プリン　ビン　Ta,0,0,2024/01/26
抹茶プリン　take,2,0,2024/01/26
フレンチトーストtake,5,0,2024/01/26
フレンチ【プレーン】,1,0,2024/01/26
フレンチ【ベリー】,1,0,2024/01/26
フレンチ【キャラメル,2,0,2024/01/26
EDWブレックファース,2,0,2024/01/26
バスクチーズtake,3,0,2024/01/26
プレーン 2斤,25,0,2024/01/27
純生 2斤,11,0,2024/01/27
プレーン　1斤,0,0,2024/01/27
アップルシナモン,0,0,2024/01/27
濃厚ショコラ,12,0,2024/01/27
ほうじ茶とホワイトチョコ,11,0,2024/01/27
プレーン1斤,0,0,2024/01/27
純生1斤,0,0,2024/01/27
ホイップバター,4,0,2024/01/27
天使のクロワッサン,29,0,2024/01/27
塩トリュフクロワッサン,10,0,2024/01/27
チョコレートクロワッサン,11,0,2024/01/27
ストロベリークロワッサン,3,0,2024/01/27
ホワイトチョコクロワッサン,8,0,2024/01/27
アーモンドダマンドクロワッサン,6,0,2024/01/27
アールグレイダマンドクロワッサン,4,0,2024/01/27
ほうじ茶ダマンドクロワッサン,3,0,2024/01/27
抹茶つぶあんダマンド,5,0,2024/01/27
板チョコバタークロワッサン,6,0,2024/01/27
ソーセージクロワッサン,12,0,2024/01/27
明太マヨコロッケクロワッサン,5,0,2024/01/27
ささみカツバーガー,4,0,2024/01/27
アラビアータバーガー,5,0,2024/01/27
照り焼きチキンバーガ,6,0,2024/01/27
明太マヨコロッケバー,1,0,2024/01/27
シーザーサラダバーガ,6,0,2024/01/27
リュスティック,0,0,2024/01/27
悪魔のカレーパン,20,0,2024/01/27
とうもろこしクロックムッシュ,9,0,2024/01/27
明太ペペロンチーノフランス,4,0,2024/01/27
明太チーズオムレツサンド,10,0,2024/01/27
トマトとリコッタのタルティーヌ,4,0,2024/01/27
チョリソーとキャベツのタルティーヌ,4,0,2024/01/27
シラスとキノコのタルティーヌ,4,0,2024/01/27
ハニートースト,12,0,2024/01/27
チョコ　クロワッサンロール,5,0,2024/01/27
ストロベリー　クロワッサンロール,4,0,2024/01/27
きな粉とくるみのあんバター,12,0,2024/01/27
チョコマフィン,12,0,2024/01/27
ストロベリーマフィン,12,0,2024/01/27
フルーツパイ,7,0,2024/01/27
シナモンロール,0,0,2024/01/27
シュガーラスク,2,0,2024/01/27
チョコラスク,4,0,2024/01/27
ストロベリーラスク,1,0,2024/01/27
ホワイトラスク,0,0,2024/01/27
極上プリン カップtak,2,0,2024/01/27
ほうじ茶プリン カッップ,0,0,2024/01/27
極上プリン　ビン　Ta,7,0,2024/01/27
抹茶プリン　take,5,0,2024/01/27
フレンチトーストtake,9,0,2024/01/27
フレンチ【プレーン】,8,0,2024/01/27
フレンチ【ベリー】,2,0,2024/01/27
フレンチ【キャラメル,1,0,2024/01/27
EDWブレックファース,2,0,2024/01/27
バスクチーズtake,2,0,2024/01/27
プレーン 2斤,24,0,2024/01/28
純生 2斤,8,0,2024/01/28
プレーン　1斤,0,0,2024/01/28
アップルシナモン,0,0,2024/01/28
濃厚ショコラ,19,0,2024/01/28
ほうじ茶とホワイトチョコ,10,0,2024/01/28
プレーン1斤,0,0,2024/01/28
純生1斤,0,0,2024/01/28
ホイップバター,5,0,2024/01/28
天使のクロワッサン,28,0,2024/01/28
塩トリュフクロワッサン,12,0,2024/01/28
チョコレートクロワッサン,12,0,2024/01/28
ストロベリークロワッサン,6,0,2024/01/28
ホワイトチョコクロワッサン,4,0,2024/01/28
アーモンドダマンドクロワッサン,6,0,2024/01/28
アールグレイダマンドクロワッサン,6,0,2024/01/28
ほうじ茶ダマンドクロワッサン,4,0,2024/01/28
抹茶つぶあんダマンド,6,0,2024/01/28
板チョコバタークロワッサン,10,0,2024/01/28
ソーセージクロワッサン,5,0,2024/01/28
明太マヨコロッケクロワッサン,6,0,2024/01/28
ささみカツバーガー,6,0,2024/01/28
アラビアータバーガー,8,0,2024/01/28
照り焼きチキンバーガ,8,0,2024/01/28
明太マヨコロッケバー,0,0,2024/01/28
シーザーサラダバーガ,4,0,2024/01/28
リュスティック,0,0,2024/01/28
悪魔のカレーパン,21,0,2024/01/28
とうもろこしクロックムッシュ,12,0,2024/01/28
明太ペペロンチーノフランス,4,0,2024/01/28
明太チーズオムレツサンド,10,0,2024/01/28
トマトとリコッタのタルティーヌ,4,0,2024/01/28
チョリソーとキャベツのタルティーヌ,4,0,2024/01/28
シラスとキノコのタルティーヌ,4,0,2024/01/28
ハニートースト,17,0,2024/01/28
チョコ　クロワッサンロール,5,0,2024/01/28
ストロベリー　クロワッサンロール,5,0,2024/01/28
きな粉とくるみのあんバター,9,0,2024/01/28
チョコマフィン,10,0,2024/01/28
ストロベリーマフィン,1,0,2024/01/28
フルーツパイ,8,0,2024/01/28
シナモンロール,0,0,2024/01/28
シュガーラスク,2,0,2024/01/28
チョコラスク,5,0,2024/01/28
ストロベリーラスク,3,0,2024/01/28
ホワイトラスク,0,0,2024/01/28
極上プリン カップtak,19,0,2024/01/28
ほうじ茶プリン カッップ,0,0,2024/01/28
極上プリン　ビン　Ta,6,0,2024/01/28
抹茶プリン　take,0,0,2024/01/28
フレンチトーストtake,14,0,2024/01/28
フレンチ【プレーン】,10,0,2024/01/28
フレンチ【ベリー】,5,0,2024/01/28
フレンチ【キャラメル,3,0,2024/01/28
EDWブレックファース,4,0,2024/01/28
バスクチーズtake,7,0,2024/01/28
プレーン 2斤,16,0,2024/01/29
純生 2斤,7,0,2024/01/29
プレーン　1斤,0,0,2024/01/29
アップルシナモン,0,0,2024/01/29
濃厚ショコラ,13,0,2024/01/29
ほうじ茶とホワイトチョコ,1,0,2024/01/29
プレーン1斤,0,0,2024/01/29
純生1斤,0,0,2024/01/29
ホイップバター,2,0,2024/01/29
天使のクロワッサン,21,0,2024/01/29
塩トリュフクロワッサン,8,0,2024/01/29
チョコレートクロワッサン,4,0,2024/01/29
ストロベリークロワッサン,1,0,2024/01/29
ホワイトチョコクロワッサン,3,0,2024/01/29
アーモンドダマンドクロワッサン,3,0,2024/01/29
アールグレイダマンドクロワッサン,5,0,2024/01/29
ほうじ茶ダマンドクロワッサン,0,0,2024/01/29
抹茶つぶあんダマンド,4,0,2024/01/29
板チョコバタークロワッサン,4,0,2024/01/29
ソーセージクロワッサン,8,0,2024/01/29
明太マヨコロッケクロワッサン,3,0,2024/01/29
ささみカツバーガー,4,0,2024/01/29
アラビアータバーガー,4,0,2024/01/29
照り焼きチキンバーガ,2,0,2024/01/29
明太マヨコロッケバー,0,0,2024/01/29
シーザーサラダバーガ,2,0,2024/01/29
リュスティック,0,0,2024/01/29
悪魔のカレーパン,15,0,2024/01/29
とうもろこしクロックムッシュ,8,0,2024/01/29
明太ペペロンチーノフランス,4,0,2024/01/29
明太チーズオムレツサンド,8,0,2024/01/29
トマトとリコッタのタルティーヌ,3,0,2024/01/29
チョリソーとキャベツのタルティーヌ,3,0,2024/01/29
シラスとキノコのタルティーヌ,3,0,2024/01/29
ハニートースト,11,0,2024/01/29
チョコ　クロワッサンロール,2,0,2024/01/29
ストロベリー　クロワッサンロール,4,0,2024/01/29
きな粉とくるみのあんバター,12,0,2024/01/29
チョコマフィン,1,0,2024/01/29
ストロベリーマフィン,0,0,2024/01/29
フルーツパイ,2,0,2024/01/29
シナモンロール,0,0,2024/01/29
シュガーラスク,1,0,2024/01/29
チョコラスク,0,0,2024/01/29
ストロベリーラスク,1,0,2024/01/29
ホワイトラスク,0,0,2024/01/29
極上プリン カップtak,21,0,2024/01/29
ほうじ茶プリン カッップ,0,0,2024/01/29
極上プリン　ビン　Ta,1,0,2024/01/29
抹茶プリン　take,0,0,2024/01/29
フレンチトーストtake,6,0,2024/01/29
フレンチ【プレーン】,4,0,2024/01/29
フレンチ【ベリー】,2,0,2024/01/29
フレンチ【キャラメル,0,0,2024/01/29
EDWブレックファース,0,0,2024/01/29
バスクチーズtake,1,0,2024/01/29
プレーン 2斤,15,0,2024/01/30
純生 2斤,10,0,2024/01/30
プレーン　1斤,0,0,2024/01/30
アップルシナモン,0,0,2024/01/30
濃厚ショコラ,9,0,2024/01/30
ほうじ茶とホワイトチョコ,5,0,2024/01/30
プレーン1斤,0,0,2024/01/30
純生1斤,0,0,2024/01/30
ホイップバター,7,0,2024/01/30
天使のクロワッサン,6,0,2024/01/30
塩トリュフクロワッサン,4,0,2024/01/30
チョコレートクロワッサン,6,0,2024/01/30
ストロベリークロワッサン,3,0,2024/01/30
ホワイトチョコクロワッサン,3,0,2024/01/30
アーモンドダマンドクロワッサン,4,0,2024/01/30
アールグレイダマンドクロワッサン,0,0,2024/01/30
ほうじ茶ダマンドクロワッサン,0,0,2024/01/30
抹茶つぶあんダマンド,4,0,2024/01/30
板チョコバタークロワッサン,5,0,2024/01/30
ソーセージクロワッサン,8,0,2024/01/30
明太マヨコロッケクロワッサン,4,0,2024/01/30
ささみカツバーガー,4,0,2024/01/30
アラビアータバーガー,4,0,2024/01/30
照り焼きチキンバーガ,4,0,2024/01/30
明太マヨコロッケバー,0,0,2024/01/30
シーザーサラダバーガ,3,0,2024/01/30
リュスティック,0,0,2024/01/30
悪魔のカレーパン,12,0,2024/01/30
とうもろこしクロックムッシュ,8,0,2024/01/30
明太ペペロンチーノフランス,2,0,2024/01/30
明太チーズオムレツサンド,4,0,2024/01/30
トマトとリコッタのタルティーヌ,3,0,2024/01/30
チョリソーとキャベツのタルティーヌ,1,0,2024/01/30
シラスとキノコのタルティーヌ,3,0,2024/01/30
ハニートースト,4,0,2024/01/30
チョコ　クロワッサンロール,2,0,2024/01/30
ストロベリー　クロワッサンロール,0,0,2024/01/30
きな粉とくるみのあんバター,4,0,2024/01/30
チョコマフィン,4,0,2024/01/30
ストロベリーマフィン,3,0,2024/01/30
フルーツパイ,5,0,2024/01/30
シナモンロール,0,0,2024/01/30
シュガーラスク,0,0,2024/01/30
チョコラスク,0,0,2024/01/30
ストロベリーラスク,0,0,2024/01/30
ホワイトラスク,0,0,2024/01/30
極上プリン カップtak,11,0,2024/01/30
ほうじ茶プリン カッップ,0,0,2024/01/30
極上プリン　ビン　Ta,1,0,2024/01/30
抹茶プリン　take,0,0,2024/01/30
フレンチトーストtake,6,0,2024/01/30
フレンチ【プレーン】,3,0,2024/01/30
フレンチ【ベリー】,0,0,2024/01/30
フレンチ【キャラメル,2,0,2024/01/30
EDWブレックファース,1,0,2024/01/30
バスクチーズtake,6,0,2024/01/30
